State,D1 Solar Window LT,D1 Bath LT,D2 (Window Bath Roof) LT,Home CPA ( Roof Siding gutter Doors),D5 Roof LT,Sidings LG,Roofing LG,Flooring LG,Bathroom LG,Cabinets LG,,,
,64066,2295,15434,15434,35187,17867,17266,7606,97133,44104,,,
,64067,2297,15477,15477,35188,17870,17268,7607,97124,44105,,,
,64068,2298,15483,15483,35203,17872,17271,7608,97078,44106,,,
,64069,2301,15501,15501,35204,17876,17301,7620,97007,44107,,,
,64070,2302,15502,15502,35205,17881,17302,7621,97003,44108,,,
,64071,2303,15510,15510,35206,17886,17304,7624,97140,44109,,,
,64072,2304,15520,15520,35207,17889,17307,7626,97006,44110,,,
,64073,2305,15521,15521,35208,18011,17309,7627,97229,44111,,,
,64074,2315,15522,15522,35209,19503,17313,7628,97005,44112,,,
,64075,2322,15530,15530,35210,19504,17314,7630,97224,44113,,,
,64076,2324,15531,15531,35211,19505,17315,7631,97008,44114,,,
,64077,2325,15534,15534,35212,19506,17316,7632,97225,44115,,,
,64078,2327,15536,15536,35213,19507,17319,7640,97223,44116,,,
,64079,2330,15538,15538,35214,19508,17320,7641,97062,44117,,,
,64080,2331,15539,15539,35215,19510,17321,7642,97113,44118,,,
,64081,2332,15541,15541,35216,19512,17322,7643,97291,44119,,,
,64082,2333,15544,15544,35217,19518,17324,7644,97075,44120,,,
,64083,2334,15546,15546,35218,19522,17325,7645,97076,44121,,,
,64084,2337,15547,15547,35221,19526,17327,7646,97298,44122,,,
,64085,2338,15548,15548,35222,19530,17329,7647,97281,44123,,,
,64086,2339,15549,15549,35223,19533,17331,7648,97129,44124,,,
,64088,2340,15550,15550,35224,19534,17339,7649,97077,44125,,,
,64089,2341,15553,15553,35226,19539,17340,7650,97079,44126,,,
,64090,2343,15554,15554,35228,19540,17344,7652,97331,44127,,,
,64092,2344,15555,15555,35229,19543,17345,7653,97321,44128,,,
,64093,2345,15559,15559,35233,19547,17347,7656,97322,44129,,,
,64096,2346,15560,15560,35234,19551,17349,7657,97002,44130,,,
,64097,2347,15561,15561,35235,19555,17350,7660,97032,44131,,,
,64098,2348,15563,15563,35242,19560,17352,7661,97071,44132,,,
,64108,2349,15620,15620,35243,19562,17353,7662,97301,44133,,,
,64111,2350,15622,15622,35244,19567,17356,7663,97302,44134,,,
,64112,2351,15627,15627,35254,19601,17360,7666,97303,44135,,,
,64113,2355,15628,15628,35295,19604,17361,7670,97305,44136,,,
,64114,2356,15638,15638,35501,19605,17362,7675,97306,44137,,,
,64116,2357,15646,15646,35503,19606,17363,7676,97317,44138,,,
,64117,2358,15650,15650,35504,19607,17364,7677,97325,44139,,,
,64118,2359,15655,15655,35549,19608,17365,7699,97352,44140,,,
,64119,2360,15656,15656,35550,19609,17366,7701,97362,44141,,,
,64131,2361,15658,15658,35578,19610,17368,7702,97373,44142,,,
,64133,2362,15661,15661,35579,20601,17370,7703,97375,44143,,,
,64136,2364,15671,15671,35580,20602,17372,7704,97381,44144,,,
,64137,2366,15673,15673,35584,20603,17401,7709,97383,44145,,,
,64139,2367,15677,15677,35587,20606,17402,7710,97385,44146,,,
,64145,2368,15682,15682,35953,20607,17403,7711,97392,44147,,,
,64146,2370,15686,15686,35987,20608,17404,7715,97304,44149,,,
,64147,2375,15687,15687,36271,20609,17406,7716,97114,44181,,,
,64149,2379,15693,15693,36750,20611,17407,7717,97115,44188,,,
,64150,2381,15696,15696,36790,20613,17408,7718,97127,44190,,,
,64151,2382,15701,15701,36792,20615,17501,7719,97128,44191,,,
,64152,2383,15705,15705,36793,20616,17502,7720,97132,44192,,,
,64153,2401,15710,15710,40119,20617,17505,7721,98531,44193,,,
,64154,2402,15711,15711,40162,20618,17509,7722,98532,44194,,,
,64155,2408,15712,15712,42101,20619,17512,7723,98564,44195,,,
,64156,2415,15713,15713,42103,20620,17516,7724,98570,44197,,,
,64157,2420,15714,15714,42104,20621,17517,7726,98572,44198,,,
,64158,2421,15715,15715,42120,20622,17518,7727,98596,44199,,,
,64161,2445,15716,15716,42122,20623,17520,7728,98001,44201,,,
,64163,2446,15717,15717,42123,20626,17522,7730,98002,44202,,,
,64164,2447,15720,15720,42127,20628,17527,7731,98004,44203,,,
,64165,2451,15721,15721,42129,20630,17532,7732,98005,44210,,,
,64166,2452,15722,15722,42130,20632,17535,7733,98006,44211,,,
,64167,2453,15724,15724,42131,20634,17536,7734,98007,44212,,,
,64168,2454,15725,15725,42133,20636,17538,7735,98008,44214,,,
,64190,2455,15727,15727,42134,20637,17540,7737,98009,44215,,,
,64195,2456,15728,15728,42140,20639,17543,7738,98010,44216,,,
,64401,2457,15729,15729,42141,20640,17545,7739,98011,44217,,,
,64402,2458,15731,15731,42151,20645,17547,7740,98013,44221,,,
,64421,2459,15733,15733,42153,20646,17552,7746,98014,44222,,,
,64422,2460,15736,15736,42154,20650,17554,7747,98015,44223,,,
,64423,2461,15737,15737,42156,20653,17555,7750,98019,44224,,,
,64424,2462,15738,15738,42157,20656,17560,7751,98022,44230,,,
,64426,2464,15741,15741,42159,20657,17562,7752,98023,44231,,,
,64427,2465,15742,15742,42160,20658,17563,7753,98024,44232,,,
,64428,2466,15745,15745,42163,20659,17565,7754,98025,44233,,,
,64429,2467,15746,15746,42164,20662,17566,7755,98027,44234,,,
,64430,2468,15748,15748,42166,20664,17572,7756,98028,44235,,,
,64431,2471,15750,15750,42167,20667,17576,7757,98029,44236,,,
,64432,2472,15752,15752,42170,20674,17578,7758,98030,44237,,,
,64433,2474,15753,15753,42171,20675,17579,7760,98074,44240,,,
,64434,2475,15754,15754,42202,20676,17581,7762,98075,44241,,,
,64436,2476,15756,15756,42206,20677,17582,7764,98077,44242,,,
,64437,2477,15757,15757,42207,20678,17584,7799,98083,44243,,,
,64438,2478,15760,15760,42210,20680,17601,7882,98089,44250,,,
,64439,2479,15761,15761,42214,20684,17602,7901,98092,44251,,,
,64440,2481,15762,15762,42219,20685,17603,7920,98093,44253,,,
,64442,2482,15765,15765,42252,20687,17772,7922,98101,44254,,,
,64443,2492,15767,15767,42256,20688,17777,7927,98102,44255,,,
,64444,2493,15772,15772,42259,20690,17801,7928,98103,44256,,,
,64445,2494,15773,15773,42261,20692,17810,7932,98104,44258,,,
,64446,2495,15775,15775,42265,20693,17812,7936,98105,44260,,,
,64448,2532,15777,15777,42273,20695,17813,7940,98106,44262,,,
,64449,2534,15779,15779,42274,20705,17821,7974,98107,44264,,,
,64451,2535,15781,15781,42275,20706,17823,7981,98108,44265,,,
,64453,2536,15801,15801,42276,20707,17824,8008,98109,44266,,,
,64454,2537,15821,15821,42280,20708,17827,8092,98111,44270,,,
,64455,2538,15822,15822,42285,20710,17830,8501,98112,44272,,,
,64457,2539,15823,15823,42320,20711,17834,8502,98113,44273,,,
,64458,2540,15824,15824,42321,20712,17836,8506,98114,44274,,,
,64459,2541,15827,15827,42323,20714,17837,8510,98115,44275,,,
,64461,2542,15831,15831,42324,20715,17840,8511,98116,44276,,,
,64463,2543,15832,15832,42326,20716,17842,8512,98117,44278,,,
,64465,2552,15840,15840,42328,20720,17844,8514,98133,44280,,,
,64466,2553,15841,15841,42330,20721,17845,8515,98136,44281,,,
,64467,2556,15846,15846,42333,20722,17847,8520,98138,44282,,,
,64468,2557,15848,15848,42337,20723,17853,8525,98139,44285,,,
,64469,2558,15849,15849,42339,20724,17855,8526,98141,44286,,,
,64470,2559,15851,15851,42347,20732,17856,8527,98144,44287,,,
,64471,2561,15856,15856,42349,20733,17857,8528,98145,44288,,,
,64473,2562,15863,15863,42354,20735,17860,8533,98146,44301,,,
,64474,2563,15865,15865,42361,20736,17864,8543,98148,44302,,,
,64475,2565,15866,15866,42367,20737,17866,8550,98154,44303,,,
,64476,2568,15868,15868,42369,20740,17867,8551,98155,44304,,,
,64477,2571,15901,15901,42701,20743,17870,8553,98158,44305,,,
,64479,2573,15902,15902,42712,20744,17872,8555,98160,44306,,,
,64480,2574,15904,15904,42713,20745,17876,8558,98161,44307,,,
,64481,2575,15905,15905,42716,20746,17881,8561,98164,44308,,,
,64482,2576,15906,15906,42721,20747,17886,8562,98165,44309,,,
,64483,2601,15907,15907,42722,20748,17889,8610,98166,44310,,,
,64484,2630,15909,15909,42724,20754,18011,8620,98168,44311,,,
,64485,2632,15915,15915,42726,20758,19503,8648,98170,44312,,,
,64487,2634,15920,15920,42729,20759,19504,8690,98174,44313,,,
,64489,2635,15921,15921,42732,20763,19505,8691,98175,44314,,,
,64490,2636,15922,15922,42740,20764,19506,8720,98177,44315,,,
,64491,2637,15923,15923,42746,20769,19507,8721,98178,44316,,,
,64492,2638,15924,15924,42748,20770,19508,8722,98003,44317,,,
,64493,2639,15925,15925,42749,20772,19510,8723,98031,44319,,,
,64494,2641,15926,15926,42754,20774,19512,8724,98032,44320,,,
,64497,2644,15927,15927,42757,20776,19518,8730,98033,44321,,,
,64498,2647,15928,15928,42762,20777,19522,8732,98034,44325,,,
,64501,2648,15929,15929,42764,20778,19526,8733,98035,44326,,,
,64502,2649,15930,15930,42765,20779,19530,8734,98038,44328,,,
,64503,2655,15931,15931,42776,20781,19533,8735,98039,44333,,,
,64504,2660,15934,15934,42782,20782,19534,8736,98040,44334,,,
,64505,2664,15935,15935,42784,20783,19539,8738,98041,44372,,,
,64506,2668,15936,15936,42788,20784,19540,8739,98042,44396,,,
,64507,2670,15937,15937,29048,20785,19543,8740,98045,44398,,,
,64508,2672,15938,15938,29059,20794,19547,8741,98047,44401,,,
,64601,2673,15940,15940,29403,20812,19551,8742,98050,44402,,,
,64620,2675,15942,15942,29404,20814,19555,8750,98051,44403,,,
,64622,2702,15943,15943,29405,20815,19560,8751,98052,44404,,,
,64623,2703,15944,15944,29406,20816,19562,8752,98053,44405,,,
,64624,2712,15945,15945,29407,20817,19567,8753,98055,44406,,,
,64625,2713,15946,15946,29410,20818,19601,8754,98056,44410,,,
,64628,2714,15948,15948,29412,20832,19604,8755,98057,44411,,,
,64630,2715,15949,15949,29414,20833,19605,8758,98058,44412,,,
,64631,2717,15951,15951,29418,20837,19606,8801,98059,44416,,,
,64632,2718,15952,15952,29420,20838,19607,8802,98062,44417,,,
,64633,2719,15953,15953,29426,20839,19608,8804,98063,44418,,,
,64635,2720,15954,15954,29429,20841,19609,8809,98118,44420,,,
,64636,2721,15955,15955,29431,20850,19610,8810,98119,44422,,,
,64637,2722,15956,15956,29432,20851,6001,8822,98121,44424,,,
,64638,2723,15957,15957,29434,20852,6002,8824,98122,44425,,,
,64639,2724,15958,15958,29435,20853,6010,8825,98124,44428,,,
,64640,2725,15959,15959,29436,20854,6013,8827,98125,44429,,,
,64641,2726,15960,15960,29437,20855,6016,8828,98126,44430,,,
,64642,2738,15961,15961,29438,20860,6018,8833,98127,44436,,,
,64643,2739,15962,15962,29445,20861,6019,8836,98129,44437,,,
,64644,2740,15963,15963,29446,20862,6021,8848,98131,44438,,,
,64645,2741,16001,16001,29448,20866,6023,8850,98134,44439,,,
,64646,2742,16002,16002,29449,20868,6024,8853,98181,44440,,,
,64647,2743,16003,16003,29450,20871,6026,8857,98185,44442,,,
,64648,2744,16016,16016,29452,20872,6027,8859,98188,44444,,,
,64649,2745,16017,16017,29453,20874,6029,8867,98190,44446,,,
,64650,2746,16018,16018,29455,20876,6031,8872,98191,44449,,,
,64651,2747,16020,16020,29456,20877,6032,8879,98194,44450,,,
,64652,2748,16021,16021,29458,20878,6033,8882,98195,44451,,,
,64653,2751,16022,16022,29461,20879,6035,8884,98198,44452,,,
,64654,2756,16023,16023,29464,20882,6037,8886,98199,44453,,,
,64657,2760,16024,16024,29466,20886,6039,8889,98224,44460,,,
,64658,2761,16025,16025,29468,20895,6040,8901,98288,44470,,,
,64659,2762,16027,16027,29469,20901,6042,8902,98064,44471,,,
,64664,2763,16028,16028,29470,20902,6043,10011,98065,44473,,,
,64668,2764,16029,16029,29471,20903,6051,10019,98070,44481,,,
,64670,2766,16030,16030,29472,20904,6052,10036,98071,44482,,,
,64671,2767,16033,16033,29474,20905,6053,10301,98072,44483,,,
,64673,2768,16034,16034,29477,20906,6057,10302,98073,44484,,,
,64674,2769,16035,16035,29479,20910,6058,10304,98054,44485,,,
,64679,2770,16037,16037,29483,20912,6060,10305,98132,44486,,,
,64680,2771,16038,16038,29485,21001,6062,10306,98151,44490,,,
,64682,2777,16039,16039,29486,21009,6063,10307,98171,44491,,,
,64683,2779,16040,16040,29487,21012,6065,10308,98184,44493,,,
,64686,2780,16041,16041,29488,21013,6066,10309,98189,44501,,,
,64688,2783,16045,16045,29492,21014,6067,10310,98110,44502,,,
,64689,2790,16046,16046,27014,21015,6068,10311,98310,44503,,,
,64701,2791,16048,16048,27054,21028,6069,10312,98311,44504,,,
,64720,6001,16050,16050,27209,21029,6070,10314,98312,44505,,,
,64722,6002,16052,16052,27229,21030,6071,10501,98314,44506,,,
,64723,6006,16053,16053,27306,21032,6073,10504,98315,44507,,,
,64725,6013,16055,16055,27356,21034,6074,10505,98322,44509,,,
,64728,6016,16056,16056,27371,21035,6076,10506,98337,44510,,,
,64730,6018,16057,16057,28001,21036,6078,10507,98340,44511,,,
,64733,6019,16059,16059,28006,21037,6081,10509,98342,44512,,,
,64734,6020,16061,16061,28009,21040,6082,10510,98345,44513,,,
,64739,6021,16063,16063,28012,21042,6084,10512,98346,44514,,,
,64741,6022,16066,16066,28016,21043,6085,10514,98353,44515,,,
,64742,6023,16201,16201,28023,21044,6088,10517,98061,44555,,,
,64743,6024,16210,16210,28025,21045,6089,10518,98359,44601,,,
,64744,6025,16212,16212,28027,21046,6090,10519,98364,44606,,,
,64745,6026,16215,16215,28031,21047,6091,10520,98366,44608,,,
,64746,6027,16218,16218,28032,21048,6092,10523,98367,44609,,,
,64747,6028,16222,16222,28034,21050,6093,10526,98370,44610,,,
,64750,6029,16223,16223,28036,21051,6095,10527,98378,44611,,,
,64752,6030,16226,16226,28037,21053,6096,10528,98380,44612,,,
,64756,6031,16228,16228,28039,21054,6098,10530,98383,44613,,,
,64761,6032,16229,16229,28052,21057,6105,10532,98384,44614,,,
,64762,6033,16236,16236,28054,21060,6106,10533,98386,44617,,,
,64765,6034,16238,16238,28056,21061,6107,10535,98392,44618,,,
,64766,6035,16244,16244,28071,21074,6108,10536,98393,44619,,,
,64767,6037,16245,16245,28072,21075,6109,10537,98068,44622,,,
,64771,6039,16249,16249,28075,21076,6110,10538,98524,44624,,,
,64772,6040,16250,16250,28077,21077,6111,10541,98546,44626,,,
,64778,6041,16253,16253,28078,21078,6112,10543,98548,44627,,,
,64779,6042,16259,16259,28079,21082,6114,10546,98555,44628,,,
,64780,6043,16261,16261,28081,21085,6117,10547,98560,44630,,,
,64783,6045,16262,16262,28083,21087,6118,10549,98584,44632,,,
,64784,6050,16263,16263,28086,21090,6119,10560,98588,44633,,,
,64790,6051,16601,16601,28088,21093,6120,10562,98592,44634,,,
,65025,6052,16602,16602,28091,21102,6231,10566,98528,44636,,,
,65068,6053,16603,16603,28097,21104,6232,10567,98321,44637,,,
,65081,6057,16611,16611,28098,21108,6237,10570,98323,44638,,,
,65230,6058,16613,16613,28101,21111,6238,10573,98327,44640,,,
,65233,6059,16616,16616,28103,21113,6248,10576,98328,44641,,,
,65237,6060,16617,16617,28104,21114,6250,10577,98329,44643,,,
,65244,6061,16619,16619,28105,21117,6268,10578,98330,44644,,,
,65248,6062,16620,16620,28107,21120,6279,10579,98332,44645,,,
,65250,6063,16621,16621,28109,21122,6401,10580,98333,44646,,,
,65254,6064,16622,16622,28110,21128,6403,10583,98335,44647,,,
,65274,6065,16623,16623,28112,21131,6405,10588,98338,44648,,,
,65276,6066,16624,16624,28115,21133,6409,10589,98344,44650,,,
,65301,6067,16625,16625,28117,21136,6410,10590,98348,44652,,,
,65302,6069,16627,16627,28119,21144,6412,10591,98349,44654,,,
,65305,6070,16629,16629,28120,21146,6413,10594,98351,44657,,,
,65320,6071,16630,16630,28124,21152,6416,10595,98352,44659,,,
,65321,6072,16631,16631,28125,21154,6417,10597,98409,44660,,,
,65322,6073,16633,16633,28127,21156,6418,10598,98411,44661,,,
,65325,6074,16634,16634,28128,21157,6419,10601,98412,44662,,,
,65326,6078,16635,16635,28129,21158,6422,10602,98413,44665,,,
,65327,6080,16636,16636,28133,21160,6423,10603,98415,44666,,,
,65330,6081,16637,16637,28134,21161,6424,10604,98416,44667,,,
,65332,6082,16638,16638,28135,21162,6426,10605,98417,44669,,,
,65333,6083,16639,16639,28137,21163,6437,10606,98418,44670,,,
,65334,6084,16640,16640,28138,21204,6438,10607,98419,44671,,,
,65335,6085,16641,16641,28144,21207,6441,10707,98421,44672,,,
,65336,6087,16644,16644,28146,21208,6442,10708,98422,44676,,,
,65337,6088,16645,16645,28147,21218,6443,10709,98424,44677,,,
,65338,6089,16646,16646,28159,21219,6447,10804,98430,44678,,,
,65339,6090,16647,16647,28163,21220,6450,10913,98431,44679,,,
,65340,6091,16648,16648,28164,21221,6451,10952,98433,44680,,,
,65344,6092,16650,16650,28166,21222,6455,10962,98438,44681,,,
,65345,6093,16651,16651,28170,21225,6457,10964,98439,44685,,,
,65347,6094,16652,16652,28173,21226,6460,10965,98443,44687,,,
,65348,6095,16654,16654,28174,21227,6461,10977,98444,44688,,,
,65349,6096,16655,16655,28202,21228,6468,10983,98445,44689,,,
,65350,6098,16656,16656,28203,21234,6469,11002,98446,44690,,,
,65351,6107,16657,16657,28204,21236,6470,11003,98447,44691,,,
,65355,6108,16659,16659,28205,21237,6471,11010,98448,44697,,,
,65607,6109,16660,16660,28206,21244,6472,11020,98493,44701,,,
,65674,6110,16661,16661,28207,21286,6473,11021,98496,44702,,,
,65785,6111,16662,16662,28208,21401,6475,11022,98497,44703,,,
,66002,6117,16663,16663,28209,21403,6477,11023,98498,44704,,,
,66006,6118,16664,16664,28210,21405,6478,11024,98499,44705,,,
,66007,6119,16665,16665,28211,21409,6479,11030,98558,44706,,,
,66008,6127,16666,16666,28212,21601,6480,11040,98303,44707,,,
,66010,6128,16667,16667,28213,21607,6481,11042,98304,44708,,,
,66012,6129,16668,16668,28214,21610,6482,11050,98354,44709,,,
,66013,6131,16669,16669,28215,21612,6483,11111,98360,44710,,,
,66014,6133,16670,16670,30513,21613,6484,11201,98371,44711,,,
,66015,6137,16671,16671,30522,21617,6488,11215,98372,44714,,,
,66016,6138,16672,16672,30536,21619,6489,11217,98373,44718,,,
,66017,6226,16673,16673,30540,21620,6492,11501,98374,44720,,,
,66018,6231,16674,16674,30541,21622,6498,11507,98375,44721,,,
,66020,6232,16675,16675,30555,21623,6511,11509,98385,44730,,,
,66021,6237,16677,16677,30705,21625,6512,11518,98387,44735,,,
,66023,6238,16678,16678,30707,21626,6513,11530,98388,44750,,,
,66024,6248,16679,16679,30708,21627,6514,11542,98390,44767,,,
,66025,6249,16680,16680,30710,21629,6515,11545,98391,44799,,,
,66026,6250,16681,16681,30711,21632,6516,11548,98394,44805,,,
,66027,6251,16682,16682,30720,21634,6517,11552,98395,44811,,,
,66030,6254,16683,16683,30721,21636,6518,11558,98396,44814,,,
,66031,6256,16684,16684,30724,21638,6519,11560,98397,44816,,,
,66032,6264,16685,16685,30725,21639,6524,11561,98398,44824,,,
,66033,6265,16686,16686,30726,21640,6525,11563,98464,44825,,,
,66035,6266,16689,16689,30728,21643,6604,11565,98465,44826,,,
,66036,6268,16691,16691,30731,21644,6605,11568,98466,44827,,,
,66039,6269,16692,16692,30735,21645,6606,11569,98467,44837,,,
,66040,6280,16693,16693,30736,21647,6607,11570,98471,44838,,,
,66041,6320,16694,16694,30738,21648,6608,11571,98481,44839,,,
,66042,6330,16695,16695,30739,21650,6610,11572,98490,44840,,,
,66043,6333,16698,16698,30740,21651,6611,11576,98580,44842,,,
,66044,6334,16699,16699,30741,21654,6612,11577,98401,44843,,,
,66045,6335,16801,16801,30742,21655,6614,11579,98402,44846,,,
,66046,6336,16802,16802,30746,21657,6615,11596,98403,44847,,,
,66047,6340,16803,16803,30750,21658,6704,11709,98404,44848,,,
,66048,6349,16804,16804,30751,21659,6705,11732,98405,44850,,,
,66049,6350,16805,16805,30752,21661,6706,11753,98406,44851,,,
,66050,6353,16820,16820,30755,21662,6708,11765,98407,44854,,,
,66051,6357,16821,16821,30756,21663,6710,11771,98408,44855,,,
,66052,6360,16822,16822,30757,21665,6712,11791,98442,44857,,,
,66053,6370,16823,16823,37302,21666,6716,11801,98450,44859,,,
,66054,6371,16825,16825,37303,21667,6750,11802,98455,44862,,,
,66056,6375,16826,16826,37307,21671,6751,11805,98460,44864,,,
,66058,6376,16827,16827,37308,21672,6752,11815,98477,44865,,,
,66060,6380,16828,16828,37309,21673,6754,11853,98492,44866,,,
,66061,6382,16829,16829,37310,21675,6755,12563,98255,44870,,,
,66062,6385,16830,16830,37311,21676,6756,13021,98257,44871,,,
,66063,6389,16832,16832,37312,21677,6757,13027,98263,44874,,,
,66064,6401,16833,16833,37313,21678,6758,13029,98267,44875,,,
,66066,6403,16834,16834,37317,21679,6759,13030,98273,44878,,,
,66067,6404,16835,16835,37318,21701,6762,13031,98274,44880,,,
,66070,6405,16836,16836,37321,21702,6763,13035,98283,44881,,,
,66071,6408,16837,16837,37322,21703,6770,13036,98284,44887,,,
,66072,6409,16838,16838,37323,21704,6776,13037,98221,44888,,,
,66073,6410,16839,16839,37324,21710,6777,13039,98232,44889,,,
,66075,6411,16840,16840,37325,21713,6778,13041,98233,44890,,,
,66076,6412,16841,16841,37327,21716,6779,13057,98235,44901,,,
,66078,6413,16843,16843,37329,21718,6782,13060,98237,44902,,,
,66079,6414,16844,16844,37331,21722,6783,13066,98238,44903,,,
,66080,6415,16845,16845,37333,21723,6784,13069,98012,44904,,,
,66083,6416,16847,16847,37336,21733,6785,13074,98020,44905,,,
,66085,6417,16848,16848,37338,21737,6786,13076,98021,44906,,,
,66086,6418,16849,16849,37339,21738,6787,13078,98026,44907,,,
,66087,6419,16850,16850,37340,21740,6790,13082,98082,43526,,,
,66088,6420,16851,16851,37341,21742,6791,13084,98087,43310,,,
,66090,6422,16852,16852,37343,21755,6793,13088,98251,43001,,,
,66091,6423,16853,16853,37347,21756,6794,13090,98252,43002,,,
,66092,6424,16854,16854,37350,21758,6795,13093,98256,43003,,,
,66093,6426,16855,16855,37351,21767,6796,13103,98258,43004,,,
,66094,6430,16856,16856,37353,21769,6798,13104,98259,43005,,,
,66095,6431,16858,16858,37356,21770,6801,13107,98270,43007,,,
